sampler,benchmark,subset,dir_idx,P1,delta_alpha_dead_norm_sq,delta_alpha_dead_max,is_revival
asbs,w5,S3,39,0.028208587825284667,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,40,0.007224567598533213,1.8000000400235902e-07,0.0003000000142492354,False
asbs,w5,S3,41,0.000995947576357139,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,42,0.0064600104372077565,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,43,0.0004641720088461625,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,44,0.019866924372602398,1.099999944423326e-07,0.00029999999242136255,False
asbs,w5,S3,45,0.0036401846681756067,1.9999999862629959e-07,0.00039999998989515007,False
asbs,w5,S3,46,0.013827512524198027,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,47,0.009289545480668494,8.000000468920947e-08,0.00020000001677544788,False
asbs,w5,S3,48,0.0009654782971738314,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,49,0.004502650436986187,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,50,0.0020826062509036094,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,51,0.007882497614147724,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,52,0.002013299134546287,2.9000003045890565e-07,0.0005000000237487257,False
asbs,w5,S3,53,0.0010851289331349108,3.4000003957422567e-07,0.0005000000310246833,False
asbs,w5,S3,54,0.01600139336528355,1.700000205147087e-07,0.00040000002627493814,False
asbs,w5,S3,55,0.0022308698659539916,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,56,0.0006201312037844673,0.0,0.0,False
asbs,w5,S3,57,0.03205635100008749,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,58,0.0021455194024720186,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,59,0.0050234006271921315,2.600000232434837e-07,0.0005000000237487257,False
asbs,w5,S3,60,0.005346290221034906,1.8000000400235902e-07,0.0003000000142492354,False
asbs,w5,S3,61,0.010625679279897212,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,62,0.022893153922576858,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,63,0.0027404607463968203,9.99999949475751e-08,0.00029999999242136255,False
asbs,w5,S3,64,0.04816625621713229,6.000000569969445e-08,0.00020000001677544788,False
asbs,w5,S3,65,0.0011571091837013227,1.9000000349711653e-07,0.0003000000142492354,False
asbs,w5,S3,66,0.0003025819930084026,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,67,0.0008702348556043944,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,68,0.0016064158891772422,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,69,0.012908727602363796,1.6999999141087766e-07,0.00039999998989515007,False
asbs,w5,S3,70,0.0018329165891946104,0.0,0.0,False
asbs,w5,S3,71,0.002455029115461912,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,72,0.013482046064705855,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,73,0.008810612842900354,2.7000003001419925e-07,0.0005000000310246833,False
asbs,w5,S3,74,0.00891396939222875,9.000000854954144e-08,0.0003000000142492354,False
asbs,w5,S3,75,0.002181103586478912,6.000000569969445e-08,0.00020000001677544788,False
asbs,w5,S3,76,0.0023670835418861317,2.4999998736893774e-07,0.00039999998989515007,False
asbs,w5,S3,77,0.01383635201317702,2.999999848427253e-08,9.999999747378752e-05,False
asbs,w5,S3,78,0.0016532653412332364,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,79,0.004076117138399241,1.1000000753905646e-07,0.0003000000142492354,False
asbs,w5,S3,80,0.020548021550455816,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,81,0.0012294585222052774,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,82,0.001430315113382221,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,83,0.00043223392718118704,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,84,0.007176396686042608,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,85,0.005970928872064178,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,86,0.0013813273814802186,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,87,0.002490932032314731,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,88,0.002688645678369085,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,89,0.007128674749365473,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,90,0.003236071064341786,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,91,0.0007264296969085536,9.99999949475751e-08,0.00029999999242136255,False
asbs,w5,S3,92,0.0025842352795152693,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,93,0.001504954876309057,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,94,0.002750681850155843,9.000000854954144e-08,0.0003000000142492354,False
asbs,w5,S3,95,0.0004649141761303781,3.400000192015438e-07,0.0005000000237487257,False
asbs,w5,S3,96,0.006340268958279921,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,97,0.004570492544758281,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,98,0.0036061860801864898,1.8000000400235902e-07,0.0003000000142492354,False
asbs,w5,S3,99,0.002384218280431924,8.000000468920947e-08,0.00020000001677544788,False
asbs,w5,S3,100,0.018599518537861515,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,101,0.005924964702942816,3.8000003318768077e-07,0.0006000000284984708,False
asbs,w5,S3,102,0.0065022928651023906,2.6000003051944174e-07,0.0005000000310246833,False
asbs,w5,S3,103,0.004588513348640845,8.000000468920947e-08,0.00020000001677544788,False
asbs,w5,S3,104,0.0037487296676026747,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,105,0.008403586240154255,4.000000671017943e-08,0.00020000001677544788,False
asbs,w5,S3,106,0.004806606521485719,1.4000001475447838e-07,0.0003000000142492354,False
asbs,w5,S3,107,0.0008192976388595526,1.3000001525972087e-07,0.0003000000142492354,False
asbs,w5,S3,108,0.01145438564695769,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,109,0.001093749271230081,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,110,0.0009726414596589166,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,111,0.040602246534180264,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,112,0.0025285618498701295,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,113,0.0017291499611583275,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,114,0.004657827073217959,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,115,0.002721572340377634,1.6999999141087766e-07,0.00039999998989515007,False
asbs,w5,S3,116,0.0052184879249070944,2.4999998736893774e-07,0.00039999998989515007,False
asbs,w5,S3,117,0.0049731331859984495,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,118,0.014907366217579238,1.700000205147087e-07,0.00040000002627493814,False
asbs,w5,S3,119,0.011340593521956634,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,120,0.015971804447977776,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,121,0.004732505884349848,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,122,0.014439453967345344,2.600000232434837e-07,0.0005000000237487257,False
asbs,w5,S3,123,0.007582544386681093,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,124,0.01852749782819353,3.7000003369292326e-07,0.0006000000284984708,False
asbs,w5,S3,125,0.007131963900334995,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,126,0.001942978179147758,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,127,0.004133130271003665,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,128,0.001626881608000076,8.000000468920947e-08,0.00020000001677544788,False
asbs,w5,S3,129,0.0028924310288416565,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,130,0.0049692471406881395,1.1000000753905646e-07,0.0003000000142492354,False
asbs,w5,S3,131,0.0049656058190576,9.000000854954144e-08,0.0003000000142492354,False
asbs,w5,S3,132,0.000984540024990565,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,133,0.007516113880243666,0.0,0.0,False
asbs,w5,S3,134,0.0050227627837491585,0.0,0.0,False
asbs,w5,S3,135,0.0019436267988323834,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,136,0.0013668002415240608,0.0,0.0,False
asbs,w5,S3,137,0.0015725944955302111,1.5999999191612015e-07,0.00039999998989515007,False
asbs,w5,S3,138,0.007531367259671243,0.0,0.0,False
asbs,w5,S3,139,0.003847969815239594,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,140,0.00040296709253789234,2.4999998736893774e-07,0.00039999998989515007,False
asbs,w5,S3,141,0.004780748475944847,9.99999949475751e-08,0.00029999999242136255,False
asbs,w5,S3,142,0.0006559685871607144,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,143,0.0010301002226915444,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,144,0.0034768895156648797,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,145,0.0042724632228996594,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,146,0.0009019759190598506,3.400000192015438e-07,0.0005000000237487257,False
asbs,w5,S3,147,0.0004937389349399837,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,148,0.004415600067007517,1.099999944423326e-07,0.00029999999242136255,False
asbs,w5,S3,149,0.015167706293549145,1.6999999141087766e-07,0.00039999998989515007,False
asbs,w5,S3,150,0.003077222284727668,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,151,0.0039420064359919705,1.600000210199512e-07,0.00040000002627493814,False
asbs,w5,S3,152,0.01412378280564917,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,153,0.0022035532402405805,8.000000468920947e-08,0.00020000001677544788,False
asbs,w5,S3,154,0.006286128950246166,1.9999999862629959e-07,0.00039999998989515007,False
asbs,w5,S3,155,0.006267815119485249,1.099999944423326e-07,0.00029999999242136255,False
asbs,w5,S3,156,0.0072428024673404255,9.000000854954144e-08,0.0003000000142492354,False
asbs,w5,S3,157,0.0008284260621128397,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,158,0.006540644738090123,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,159,0.008053333266823302,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,160,0.002098386378194846,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,161,0.008023640499969589,3.7000003369292326e-07,0.0006000000284984708,False
asbs,w5,S3,162,0.02143113156605614,1.600000210199512e-07,0.00040000002627493814,False
asbs,w5,S3,163,0.017743721116966298,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,164,0.004222493077882973,5.999999696854506e-08,0.00019999999494757503,False
asbs,w5,S3,165,0.0013220467300525342,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,166,0.005272715750345014,1.8000000400235902e-07,0.0003000000142492354,False
asbs,w5,S3,167,0.002633473088925257,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,168,0.0006219051533912534,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,169,0.004309547415053885,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,170,0.007960101557170673,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,171,0.0016380280477605992,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,172,0.002529114688833943,9.000000418396698e-08,0.00020000001677544788,False
asbs,w5,S3,173,0.0035002918304580816,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,174,0.007447514871400927,8.000000468920947e-08,0.00020000001677544788,False
asbs,w5,S3,175,0.0032253929952585168,0.0,0.0,False
asbs,w5,S3,176,0.01178242444402872,4.499999816296629e-07,0.0005999999775667675,False
asbs,w5,S3,177,0.006147976111380558,3.599999730801215e-07,0.0005999999775667675,False
asbs,w5,S3,178,0.01978868033501203,2.999999848427253e-08,9.999999747378752e-05,False
asbs,w5,S3,179,0.0015337825899703148,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,180,0.012681519898130319,9.99999949475751e-08,0.00029999999242136255,False
asbs,w5,S3,181,0.00041174565570054256,1.2999999343184763e-07,0.00029999999242136255,False
asbs,w5,S3,182,0.014878548384378973,0.0,0.0,False
asbs,w5,S3,183,0.022769993630085084,0.0,0.0,False
asbs,w5,S3,184,0.018162454267510838,1.700000205147087e-07,0.00040000002627493814,False
asbs,w5,S3,185,0.0028067069574954076,5.000000620493694e-08,0.00020000001677544788,False
asbs,w5,S3,186,0.006337693310333634,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,187,0.0027070117070816194,1.6999999141087766e-07,0.00039999998989515007,False
asbs,w5,S3,188,0.005909301288631468,1.3000001525972087e-07,0.0003000000142492354,False
asbs,w5,S3,189,0.004011387167676276,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,190,0.0038944810790144404,6.000000569969445e-08,0.00020000001677544788,False
asbs,w5,S3,191,0.0005901294420932572,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,192,0.021440848904338054,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S3,193,0.0006050766277635375,1.0000000367872449e-07,0.00020000001677544788,False
asbs,w5,S3,194,0.005704460777236932,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S3,195,0.023140731515641846,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S3,196,0.0008214794922100737,1.0000000804429895e-07,0.0003000000142492354,False
asbs,w5,S3,197,0.009305913483123731,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S3,198,0.020287481984453733,4.000000671017943e-08,0.00020000001677544788,False
asbs,w5,S3,199,0.0049714306187988765,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S2,0,0.0038192216783962747,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,1,0.008936036664905259,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,2,0.0019953109302787196,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S2,3,0.006421963767572379,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,4,0.0015625625511020188,3.999999797903004e-08,0.00019999999494757503,False
asbs,w5,S2,5,0.0036190206262053833,0.0,0.0,False
asbs,w5,S2,6,0.0047192647712522556,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,7,0.007537282892022177,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,8,0.002109270368082889,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S2,9,0.00178983226355831,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,10,0.0016375383897429855,0.0,0.0,False
asbs,w5,S2,11,0.009467725862077258,0.0,0.0,False
asbs,w5,S2,12,0.0017572534903047199,0.0,0.0,False
asbs,w5,S2,13,0.005188144750376523,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,14,0.028330499496515584,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S2,15,0.0007709181488630747,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,16,0.0029571664969471386,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,17,0.009053121682295568,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,18,0.0005311902104267574,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,19,0.004137408554085368,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,20,0.014939814240669876,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,21,0.01634152840799652,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,22,0.004055477693553257,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,23,0.008898357602150554,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,24,0.005279892439694777,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S2,25,0.008784571420774682,4.999999747378755e-08,0.00019999999494757503,False
asbs,w5,S2,26,0.004695076208575756,0.0,0.0,False
asbs,w5,S2,27,0.004042937129681377,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,28,0.0010241246211862745,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,29,0.00440452441694697,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,30,0.003782744241094406,1.999999898951502e-08,9.999999747378752e-05,False
asbs,w5,S2,31,0.00789042949060422,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,32,0.005885963096498926,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,33,0.00675977670771772,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,34,0.015914450620653952,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,35,0.014515821329551044,9.99999949475751e-09,9.999999747378752e-05,False
asbs,w5,S2,36,0.0011427272871787865,9.99999949475751e-09,9.999999747378752e-05,False
